id,ordered_id,dealership_id
8024,2675,94
8025,2675,116
8026,2676,51
8027,2676,37
8028,2676,56
8029,2677,79
8030,2677,21
8031,2677,65
8032,2678,134
8033,2678,129
8034,2678,8
8035,2679,30
8036,2679,65
8037,2679,35
8038,2680,67
8039,2680,126
8040,2680,87
8041,2681,112
8042,2681,72
8043,2681,96
8044,2682,90
8045,2682,87
8046,2682,77
8047,2683,130
8048,2683,37
8049,2683,28
8050,2684,10
8051,2684,37
8052,2684,17
8053,2685,129
8054,2685,92
8055,2685,83
8056,2686,55
8057,2686,110
8058,2686,9
8059,2687,5
8060,2687,106
8061,2687,122
8062,2688,59
8063,2688,136
8064,2688,98
8065,2689,76
8066,2689,61
8067,2689,17
8068,2690,61
8069,2690,34
8070,2690,136
8071,2691,86
8072,2691,59
8073,2691,96
8074,2692,101
8075,2692,67
8076,2692,95
8077,2693,91
8078,2693,133
8079,2693,142
8080,2694,80
8081,2694,91
8082,2694,32
8083,2695,28
8084,2695,92
8085,2695,138
8086,2696,120
8087,2696,116
8088,2696,17
8089,2697,71
8090,2697,100
8091,2697,35
8092,2698,70
8093,2698,68
8094,2698,66
8095,2699,26
8096,2699,15
8097,2699,6
8098,2700,32
8099,2700,127
8100,2700,121
8101,2701,16
8102,2701,4
8103,2701,17
8104,2702,141
8105,2702,108
8106,2702,86
8107,2703,133
8108,2703,70
8109,2703,43
8110,2704,8
8111,2704,60
8112,2704,113
8113,2705,102
8114,2705,91
8115,2705,1
8116,2706,18
8117,2706,9
8118,2706,29
8119,2707,70
8120,2707,19
8121,2707,100
8122,2708,110
8123,2708,81
8124,2708,113
8125,2709,6
8126,2709,117
8127,2709,109
8128,2710,83
8129,2710,109
8130,2710,74
8131,2711,101
8132,2711,60
8133,2711,146
8134,2712,89
8135,2712,130
8136,2712,8
8137,2713,10
8138,2713,96
8139,2713,25
8140,2714,76
8141,2714,103
8142,2714,72
8143,2715,97
8144,2715,88
8145,2715,18
8146,2716,103
8147,2716,45
8148,2716,143
8149,2717,21
8150,2717,104
8151,2717,53
8152,2718,104
8153,2718,141
8154,2718,61
8155,2719,19
8156,2719,94
8157,2719,99
8158,2720,61
8159,2720,133
8160,2720,69
8161,2721,87
8162,2721,52
8163,2721,73
8164,2722,115
8165,2722,83
8166,2722,51
8167,2723,43
8168,2723,41
8169,2723,2
8170,2724,128
8171,2724,46
8172,2724,59
8173,2725,144
8174,2725,3
8175,2725,85
8176,2726,18
8177,2726,40
8178,2726,33
8179,2727,133
8180,2727,38
8181,2727,106
8182,2728,94
8183,2728,140
8184,2728,31
8185,2729,66
8186,2729,38
8187,2729,69
8188,2730,23
8189,2730,76
8190,2730,95
8191,2731,12
8192,2731,45
8193,2731,25
8194,2732,141
8195,2732,91
8196,2732,140
8197,2733,85
8198,2733,28
8199,2733,125
8200,2734,117
8201,2734,97
8202,2734,122
8203,2735,36
8204,2735,142
8205,2735,79
8206,2736,72
8207,2736,110
8208,2736,131
8209,2737,82
8210,2737,118
8211,2737,12
8212,2738,64
8213,2738,78
8214,2738,38
8215,2739,89
8216,2739,136
8217,2739,36
8218,2740,48
8219,2740,4
8220,2740,66
8221,2741,52
8222,2741,65
8223,2741,39
8224,2742,102
8225,2742,74
8226,2742,143
8227,2743,42
8228,2743,50
8229,2743,90
8230,2744,42
8231,2744,115
8232,2744,87
8233,2745,145
8234,2745,51
8235,2745,79
8236,2746,16
8237,2746,20
8238,2746,62
8239,2747,30
8240,2747,13
8241,2747,69
8242,2748,136
8243,2748,25
8244,2748,142
8245,2749,142
8246,2749,39
8247,2749,134
8248,2750,78
8249,2750,129
8250,2750,10
8251,2751,119
8252,2751,52
8253,2751,140
8254,2752,130
8255,2752,109
8256,2752,48
8257,2753,119
8258,2753,53
8259,2753,49
8260,2754,44
8261,2754,39
8262,2754,90
8263,2755,137
8264,2755,37
8265,2755,132
8266,2756,58
8267,2756,69
8268,2756,20
8269,2757,16
8270,2757,25
8271,2757,11
8272,2758,41
8273,2758,102
8274,2758,123
8275,2759,58
8276,2759,83
8277,2759,118
8278,2760,119
8279,2760,90
8280,2760,81
8281,2761,3
8282,2761,62
8283,2761,97
8284,2762,83
8285,2762,18
8286,2762,117
8287,2763,130
8288,2763,24
8289,2763,37
8290,2764,23
8291,2764,42
8292,2764,89
8293,2765,66
8294,2765,94
8295,2765,109
8296,2766,62
8297,2766,18
8298,2766,84
8299,2767,19
8300,2767,117
8301,2767,14
8302,2768,117
8303,2768,35
8304,2768,19
8305,2769,134
8306,2769,34
8307,2769,90
8308,2770,114
8309,2770,118
8310,2770,43
8311,2771,121
8312,2771,88
8313,2771,83
8314,2772,87
8315,2772,88
8316,2772,81
8317,2773,146
8318,2773,58
8319,2773,85
8320,2774,24
8321,2774,90
8322,2774,16
8323,2775,29
8324,2775,122
8325,2775,136
8326,2776,19
8327,2776,2
8328,2776,73
8329,2777,45
8330,2777,77
8331,2777,142
8332,2778,70
8333,2778,61
8334,2778,46
8335,2779,94
8336,2779,36
8337,2779,23
8338,2780,49
8339,2780,31
8340,2780,68
8341,2781,113
8342,2781,57
8343,2781,100
8344,2782,99
8345,2782,103
8346,2782,91
8347,2783,41
8348,2783,144
8349,2783,53
8350,2784,15
8351,2784,75
8352,2784,1
8353,2785,108
8354,2785,30
8355,2785,137
8356,2786,144
8357,2786,3
8358,2786,47
8359,2787,96
8360,2787,29
8361,2787,64
8362,2788,111
8363,2788,19
8364,2788,133
8365,2789,92
8366,2789,126
8367,2789,34
8368,2790,22
8369,2790,140
8370,2790,41
8371,2791,44
8372,2791,5
8373,2791,40
8374,2792,138
8375,2792,20
8376,2792,45
8377,2793,50
8378,2793,130
8379,2793,15
8380,2794,109
8381,2794,109
8382,2794,140
8383,2795,59
8384,2795,18
8385,2795,70
8386,2796,76
8387,2796,46
8388,2796,14
8389,2797,51
8390,2797,3
8391,2797,34
8392,2798,16
8393,2798,2
8394,2798,25
8395,2799,105
8396,2799,34
8397,2799,113
8398,2800,15
8399,2800,98
8400,2800,141
8401,2801,95
8402,2801,46
8403,2801,38
8404,2802,95
8405,2802,60
8406,2802,143
8407,2803,137
8408,2803,51
8409,2803,13
8410,2804,75
8411,2804,16
8412,2804,25
8413,2805,70
8414,2805,8
8415,2805,72
8416,2806,59
8417,2806,71
8418,2806,49
8419,2807,76
8420,2807,16
8421,2807,45
8422,2808,31
8423,2808,84
8424,2808,128
8425,2809,103
8426,2809,48
8427,2809,4
8428,2810,133
8429,2810,130
8430,2810,76
8431,2811,101
8432,2811,133
8433,2811,15
8434,2812,144
8435,2812,9
8436,2812,71
8437,2813,115
8438,2813,82
8439,2813,46
8440,2814,68
8441,2814,13
8442,2814,129
8443,2815,81
8444,2815,10
8445,2815,54
8446,2816,9
8447,2816,10
8448,2816,116
8449,2817,60
8450,2817,28
8451,2817,79
8452,2818,49
8453,2818,87
8454,2818,83
8455,2819,29
8456,2819,124
8457,2819,100
8458,2820,104
8459,2820,111
8460,2820,89
8461,2821,34
8462,2821,23
8463,2821,43
8464,2822,58
8465,2822,64
8466,2822,39
8467,2823,142
8468,2823,23
8469,2823,78
8470,2824,94
8471,2824,72
8472,2824,25
8473,2825,140
8474,2825,144
8475,2825,35
8476,2826,140
8477,2826,140
8478,2826,59
8479,2827,100
8480,2827,139
8481,2827,1
8482,2828,138
8483,2828,32
8484,2828,112
8485,2829,45
8486,2829,18
8487,2829,64
8488,2830,59
8489,2830,63
8490,2830,34
8491,2831,2
8492,2831,11
8493,2831,135
8494,2832,22
8495,2832,126
8496,2832,131
8497,2833,82
8498,2833,12
8499,2833,91
8500,2834,89
8501,2834,89
8502,2834,132
8503,2835,81
8504,2835,54
8505,2835,140
8506,2836,63
8507,2836,42
8508,2836,9
8509,2837,143
8510,2837,26
8511,2837,101
8512,2838,63
8513,2838,136
8514,2838,54
8515,2839,75
8516,2839,92
8517,2839,88
8518,2840,46
8519,2840,103
8520,2840,146
8521,2841,39
8522,2841,112
8523,2841,113
8524,2842,36
8525,2842,5
8526,2842,115
8527,2843,67
8528,2843,10
8529,2843,22
8530,2844,73
8531,2844,105
8532,2844,18
8533,2845,124
8534,2845,127
8535,2845,10
8536,2846,38
8537,2846,1
8538,2846,53
8539,2847,47
8540,2847,11
8541,2847,16
8542,2848,122
8543,2848,102
8544,2848,98
8545,2849,77
8546,2849,118
8547,2849,133
8548,2850,85
8549,2850,48
8550,2850,62
8551,2851,61
8552,2851,25
8553,2851,21
8554,2852,34
8555,2852,109
8556,2852,82
8557,2853,123
8558,2853,108
8559,2853,83
8560,2854,137
8561,2854,11
8562,2854,108
8563,2855,110
8564,2855,117
8565,2855,52
8566,2856,24
8567,2856,116
8568,2856,42
8569,2857,22
8570,2857,4
8571,2857,7
8572,2858,51
8573,2858,122
8574,2858,97
8575,2859,117
8576,2859,123
8577,2859,17
8578,2860,58
8579,2860,99
8580,2860,72
8581,2861,73
8582,2861,55
8583,2861,70
8584,2862,70
8585,2862,118
8586,2862,111
8587,2863,74
8588,2863,7
8589,2863,48
8590,2864,97
8591,2864,72
8592,2864,144
8593,2865,29
8594,2865,47
8595,2865,26
8596,2866,136
8597,2866,4
8598,2866,58
8599,2867,93
8600,2867,41
8601,2867,95
8602,2868,60
8603,2868,50
8604,2868,102
8605,2869,11
8606,2869,112
8607,2869,11
8608,2870,66
8609,2870,65
8610,2870,143
8611,2871,79
8612,2871,22
8613,2871,8
8614,2872,6
8615,2872,54
8616,2872,37
8617,2873,91
8618,2873,128
8619,2873,47
8620,2874,90
8621,2874,32
8622,2874,44
8623,2875,114
8624,2875,84
8625,2875,33
8626,2876,141
8627,2876,141
8628,2876,70
8629,2877,3
8630,2877,49
8631,2877,15
8632,2878,69
8633,2878,3
8634,2878,25
8635,2879,83
8636,2879,112
8637,2879,144
8638,2880,106
8639,2880,82
8640,2880,8
8641,2881,101
8642,2881,141
8643,2881,114
8644,2882,74
8645,2882,10
8646,2882,70
8647,2883,100
8648,2883,120
8649,2883,85
8650,2884,127
8651,2884,48
8652,2884,76
8653,2885,51
8654,2885,58
8655,2885,138
8656,2886,145
8657,2886,3
8658,2886,18
8659,2887,93
8660,2887,23
8661,2887,25
8662,2888,105
8663,2888,121
8664,2888,90
8665,2889,62
8666,2889,19
8667,2889,92
8668,2890,39
8669,2890,124
8670,2890,115
8671,2891,92
8672,2891,3
8673,2891,92
8674,2892,67
8675,2892,30
8676,2892,131
8677,2893,59
8678,2893,13
8679,2893,19
8680,2894,79
8681,2894,14
8682,2894,110
8683,2895,74
8684,2895,20
8685,2895,63
8686,2896,84
8687,2896,12
8688,2896,108
8689,2897,21
8690,2897,100
8691,2897,104
8692,2898,75
8693,2898,65
8694,2898,111
8695,2899,36
8696,2899,111
8697,2899,128
8698,2900,97
8699,2900,66
8700,2900,23
8701,2901,140
8702,2901,120
8703,2901,143
8704,2902,105
8705,2902,76
8706,2902,50
8707,2903,103
8708,2903,2
8709,2903,127
8710,2904,110
8711,2904,51
8712,2904,131
8713,2905,2
8714,2905,120
8715,2905,111
8716,2906,12
8717,2906,62
8718,2906,139
8719,2907,94
8720,2907,83
8721,2907,68
8722,2908,84
8723,2908,18
8724,2908,79
8725,2909,69
8726,2909,144
8727,2909,47
8728,2910,124
8729,2910,126
8730,2910,17
8731,2911,31
8732,2911,138
8733,2911,11
8734,2912,103
8735,2912,49
8736,2912,49
8737,2913,86
8738,2913,116
8739,2913,141
8740,2914,111
8741,2914,32
8742,2914,13
8743,2915,57
8744,2915,28
8745,2915,129
8746,2916,92
8747,2916,64
8748,2916,102
8749,2917,58
8750,2917,18
8751,2917,85
8752,2918,121
8753,2918,94
8754,2918,83
8755,2919,86
8756,2919,29
8757,2919,12
8758,2920,78
8759,2920,121
8760,2920,52
8761,2921,83
8762,2921,144
8763,2921,73
8764,2922,35
8765,2922,94
8766,2922,119
8767,2923,89
8768,2923,35
8769,2923,25
8770,2924,48
8771,2924,28
8772,2924,14
8773,2925,120
8774,2925,141
8775,2925,16
8776,2926,83
8777,2926,4
8778,2926,120
8779,2927,75
8780,2927,38
8781,2927,134
8782,2928,71
8783,2928,91
8784,2928,127
8785,2929,128
8786,2929,119
8787,2929,38
8788,2930,11
8789,2930,37
8790,2930,64
8791,2931,55
8792,2931,114
8793,2931,79
8794,2932,75
8795,2932,67
8796,2932,61
8797,2933,68
8798,2933,7
8799,2933,22
8800,2934,1
8801,2934,16
8802,2934,6
8803,2935,111
8804,2935,132
8805,2935,74
8806,2936,117
8807,2936,92
8808,2936,21
8809,2937,68
8810,2937,79
8811,2937,142
8812,2938,45
8813,2938,80
8814,2938,100
8815,2939,137
8816,2939,115
8817,2939,119
8818,2940,130
8819,2940,25
8820,2940,138
8821,2941,62
8822,2941,145
8823,2941,142
8824,2942,81
8825,2942,28
8826,2942,84
8827,2943,51
8828,2943,75
8829,2943,51
8830,2944,2
8831,2944,34
8832,2944,112
8833,2945,14
8834,2945,23
8835,2945,15
8836,2946,3
8837,2946,16
8838,2946,20
8839,2947,39
8840,2947,93
8841,2947,78
8842,2948,145
8843,2948,78
8844,2948,141
8845,2949,8
8846,2949,134
8847,2949,36
8848,2950,8
8849,2950,23
8850,2950,23
8851,2951,136
8852,2951,91
8853,2951,30
8854,2952,89
8855,2952,91
8856,2952,42
8857,2953,71
8858,2953,89
8859,2953,104
8860,2954,111
8861,2954,25
8862,2954,135
8863,2955,55
8864,2955,117
8865,2955,41
8866,2956,118
8867,2956,65
8868,2956,132
8869,2957,35
8870,2957,78
8871,2957,23
8872,2958,30
8873,2958,140
8874,2958,29
8875,2959,37
8876,2959,2
8877,2959,78
8878,2960,106
8879,2960,25
8880,2960,44
8881,2961,99
8882,2961,130
8883,2961,27
8884,2962,83
8885,2962,61
8886,2962,50
8887,2963,46
8888,2963,84
8889,2963,18
8890,2964,10
8891,2964,25
8892,2964,55
8893,2965,20
8894,2965,104
8895,2965,123
8896,2966,122
8897,2966,104
8898,2966,1
8899,2967,23
8900,2967,139
8901,2967,58
8902,2968,28
8903,2968,143
8904,2968,10
8905,2969,120
8906,2969,84
8907,2969,24
8908,2970,98
8909,2970,58
8910,2970,54
8911,2971,138
8912,2971,10
8913,2971,94
8914,2972,91
8915,2972,86
8916,2972,44
8917,2973,93
8918,2973,106
8919,2973,80
8920,2974,66
8921,2974,17
8922,2974,106
8923,2975,131
8924,2975,107
8925,2975,84
8926,2976,9
8927,2976,99
8928,2976,27
8929,2977,130
8930,2977,119
8931,2977,106
8932,2978,84
8933,2978,36
8934,2978,63
8935,2979,60
8936,2979,61
8937,2979,86
8938,2980,3
8939,2980,122
8940,2980,55
8941,2981,16
8942,2981,32
8943,2981,11
8944,2982,4
8945,2982,124
8946,2982,17
8947,2983,53
8948,2983,75
8949,2983,87
8950,2984,145
8951,2984,109
8952,2984,135
8953,2985,2
8954,2985,48
8955,2985,80
8956,2986,30
8957,2986,123
8958,2986,13
8959,2987,126
8960,2987,22
8961,2987,122
8962,2988,9
8963,2988,99
8964,2988,61
8965,2989,70
8966,2989,127
8967,2989,33
8968,2990,133
8969,2990,8
8970,2990,139
8971,2991,85
8972,2991,130
8973,2991,131
8974,2992,72
8975,2992,74
8976,2992,37
8977,2993,146
8978,2993,100
8979,2993,81
8980,2994,60
8981,2994,45
8982,2994,55
8983,2995,128
8984,2995,66
8985,2995,31
8986,2996,2
8987,2996,5
8988,2996,135
8989,2997,133
8990,2997,41
8991,2997,104
8992,2998,88
8993,2998,16
8994,2998,117
8995,2999,18
8996,2999,98
8997,2999,2
8998,3000,37
8999,3000,18
9000,3000,28
9001,3001,12
9002,3001,21
9003,3001,95
9004,3002,45
9005,3002,133
9006,3002,30
9007,3003,106
9008,3003,66
9009,3003,108
9010,3004,18
9011,3004,19
9012,3004,5
9013,3005,121
9014,3005,99
9015,3005,118
9016,3006,45
9017,3006,81
9018,3006,100
9019,3007,112
9020,3007,27
9021,3007,41
9022,3008,68
9023,3008,125
9024,3008,136
9025,3009,146
9026,3009,32
9027,3009,34
9028,3010,4
9029,3010,67
9030,3010,96
9031,3011,25
9032,3011,123
9033,3011,119
9034,3012,15
9035,3012,23
9036,3012,108
9037,3013,30
9038,3013,107
9039,3013,48
9040,3014,82
9041,3014,146
9042,3014,104
9043,3015,110
9044,3015,145
9045,3015,11
9046,3016,71
9047,3016,142
9048,3016,32
9049,3017,128
9050,3017,39
9051,3017,28
9052,3018,64
9053,3018,13
9054,3018,57
9055,3019,67
9056,3019,46
9057,3019,16
9058,3020,23
9059,3020,129
9060,3020,88
9061,3021,51
9062,3021,119
9063,3021,38
9064,3022,23
9065,3022,50
9066,3022,15
9067,3023,93
9068,3023,94
9069,3023,17
9070,3024,48
9071,3024,114
9072,3024,69
9073,3025,39
9074,3025,112
9075,3025,100
9076,3026,15
9077,3026,28
9078,3026,28
9079,3027,20
9080,3027,44
9081,3027,115
9082,3028,31
9083,3028,31
9084,3028,47
9085,3029,131
9086,3029,94
9087,3029,139
9088,3030,57
9089,3030,18
9090,3030,49
9091,3031,44
9092,3031,116
9093,3031,47
9094,3032,38
9095,3032,142
9096,3032,79
9097,3033,118
9098,3033,82
9099,3033,11
9100,3034,119
9101,3034,43
9102,3034,66
9103,3035,51
9104,3035,131
9105,3035,33
9106,3036,136
9107,3036,142
9108,3036,21
9109,3037,20
9110,3037,5
9111,3037,138
9112,3038,132
9113,3038,111
9114,3038,80
9115,3039,109
9116,3039,41
9117,3039,2
9118,3040,35
9119,3040,30
9120,3040,93
9121,3041,18
9122,3041,26
9123,3041,65
9124,3042,121
9125,3042,14
9126,3042,86
9127,3043,32
9128,3043,103
9129,3043,18
9130,3044,63
9131,3044,73
9132,3044,136
9133,3045,83
9134,3045,100
9135,3045,85
9136,3046,53
9137,3046,140
9138,3046,125
9139,3047,75
9140,3047,35
9141,3047,146
9142,3048,60
9143,3048,134
9144,3048,8
9145,3049,19
9146,3049,49
9147,3049,105
9148,3050,23
9149,3050,23
9150,3050,89
9151,3051,122
9152,3051,29
9153,3051,22
9154,3052,36
9155,3052,51
9156,3052,128
9157,3053,89
9158,3053,74
9159,3053,109
9160,3054,46
9161,3054,143
9162,3054,40
9163,3055,76
9164,3055,58
9165,3055,81
9166,3056,19
9167,3056,131
9168,3056,118
9169,3057,81
9170,3057,111
9171,3057,22
9172,3058,11
9173,3058,69
9174,3058,107
9175,3059,107
9176,3059,43
9177,3059,14
9178,3060,1
9179,3060,22
9180,3060,46
9181,3061,105
9182,3061,125
9183,3061,128
9184,3062,49
9185,3062,27
9186,3062,112
9187,3063,143
9188,3063,11
9189,3063,64
9190,3064,102
9191,3064,43
9192,3064,87
9193,3065,62
9194,3065,58
9195,3065,142
9196,3066,62
9197,3066,12
9198,3066,11
9199,3067,108
9200,3067,61
9201,3067,133
9202,3068,120
9203,3068,128
9204,3068,69
9205,3069,69
9206,3069,65
9207,3069,85
9208,3070,10
9209,3070,97
9210,3070,134
9211,3071,35
9212,3071,64
9213,3071,45
9214,3072,26
9215,3072,136
9216,3072,58
9217,3073,21
9218,3073,124
9219,3073,22
9220,3074,93
9221,3074,143
9222,3074,57
9223,3075,144
9224,3075,144
9225,3075,3
9226,3076,62
9227,3076,94
9228,3076,60
9229,3077,134
9230,3077,145
9231,3077,128
9232,3078,12
9233,3078,48
9234,3078,105
9235,3079,19
9236,3079,32
9237,3079,52
9238,3080,61
9239,3080,90
9240,3080,17
9241,3081,53
9242,3081,66
9243,3081,103
9244,3082,45
9245,3082,53
9246,3082,6
9247,3083,22
9248,3083,3
9249,3083,90
9250,3084,33
9251,3084,12
9252,3084,84
9253,3085,74
9254,3085,11
9255,3085,59
9256,3086,35
9257,3086,137
9258,3086,34
9259,3087,53
9260,3087,95
9261,3087,51
9262,3088,126
9263,3088,120
9264,3088,87
9265,3089,126
9266,3089,91
9267,3089,17
9268,3090,138
9269,3090,71
9270,3090,134
9271,3091,124
9272,3091,61
9273,3091,144
9274,3092,27
9275,3092,4
9276,3092,15
9277,3093,84
9278,3093,5
9279,3093,29
9280,3094,21
9281,3094,11
9282,3094,58
9283,3095,137
9284,3095,23
9285,3095,115
9286,3096,100
9287,3096,113
9288,3096,66
9289,3097,125
9290,3097,119
9291,3097,15
9292,3098,46
9293,3098,7
9294,3098,135
9295,3099,135
9296,3099,85
9297,3099,111
9298,3100,101
9299,3100,35
9300,3100,137
9301,3101,50
9302,3101,45
9303,3101,38
9304,3102,119
9305,3102,68
9306,3102,17
9307,3103,42
9308,3103,71
9309,3103,66
9310,3104,60
9311,3104,87
9312,3104,124
9313,3105,20
9314,3105,22
9315,3105,115
9316,3106,68
9317,3106,109
9318,3106,104
9319,3107,31
9320,3107,127
9321,3107,116
9322,3108,114
9323,3108,18
9324,3108,81
9325,3109,120
9326,3109,54
9327,3109,50
9328,3110,136
9329,3110,23
9330,3110,84
9331,3111,130
9332,3111,120
9333,3111,82
9334,3112,24
9335,3112,63
9336,3112,25
9337,3113,90
9338,3113,145
9339,3113,71
9340,3114,25
9341,3114,135
9342,3114,14
9343,3115,134
9344,3115,140
9345,3115,24
9346,3116,65
9347,3116,67
9348,3116,40
9349,3117,130
9350,3117,30
9351,3117,77
9352,3118,110
9353,3118,1
9354,3118,116
9355,3119,125
9356,3119,114
9357,3119,139
9358,3120,78
9359,3120,44
9360,3120,49
9361,3121,34
9362,3121,97
9363,3121,143
9364,3122,53
9365,3122,124
9366,3122,25
9367,3123,81
9368,3123,55
9369,3123,83
9370,3124,136
9371,3124,98
9372,3124,29
9373,3125,8
9374,3125,108
9375,3125,69
9376,3126,60
9377,3126,5
9378,3126,52
9379,3127,143
9380,3127,90
9381,3127,120
9382,3128,10
9383,3128,27
9384,3128,133
9385,3129,86
9386,3129,135
9387,3129,69
9388,3130,45
9389,3130,18
9390,3130,53
9391,3131,17
9392,3131,126
9393,3131,48
9394,3132,44
9395,3132,146
9396,3132,44
9397,3133,43
9398,3133,76
9399,3133,28
9400,3134,10
9401,3134,137
9402,3134,83
9403,3135,105
9404,3135,59
9405,3135,8
9406,3136,83
9407,3136,123
9408,3136,1
9409,3137,72
9410,3137,13
9411,3137,2
9412,3138,137
9413,3138,40
9414,3138,60
9415,3139,3
9416,3139,59
9417,3139,95
9418,3140,137
9419,3140,14
9420,3140,134
9421,3141,43
9422,3141,145
9423,3141,46
9424,3142,84
9425,3142,67
9426,3142,22
9427,3143,143
9428,3143,16
9429,3143,18
9430,3144,34
9431,3144,23
9432,3144,81
9433,3145,67
9434,3145,108
9435,3145,97
9436,3146,44
9437,3146,106
9438,3146,31
9439,3147,44
9440,3147,94
9441,3147,109
9442,3148,144
9443,3148,95
9444,3148,146
9445,3149,76
9446,3149,88
9447,3149,20
9448,3150,49
9449,3150,118
9450,3150,88
9451,3151,50
9452,3151,144
9453,3151,104
9454,3152,117
9455,3152,24
9456,3152,31
9457,3153,95
9458,3153,54
9459,3153,45
9460,3154,75
9461,3154,62
9462,3154,95
9463,3155,125
9464,3155,63
9465,3155,75
9466,3156,82
9467,3156,90
9468,3156,139
9469,3157,58
9470,3157,32
9471,3157,82
9472,3158,32
9473,3158,33
9474,3158,84
9475,3159,88
9476,3159,8
9477,3159,116
9478,3160,31
9479,3160,85
9480,3160,44
9481,3161,23
9482,3161,48
9483,3161,104
9484,3162,137
9485,3162,67
9486,3162,107
9487,3163,84
9488,3163,93
9489,3163,121
9490,3164,71
9491,3164,17
9492,3164,26
9493,3165,28
9494,3165,135
9495,3165,127
9496,3166,103
9497,3166,107
9498,3166,15
9499,3167,80
9500,3167,110
9501,3167,76
9502,3168,94
9503,3168,65
9504,3168,100
9505,3169,89
9506,3169,107
9507,3169,35
9508,3170,80
9509,3170,99
9510,3170,13
9511,3171,90
9512,3171,76
9513,3171,105
9514,3172,82
9515,3172,36
9516,3172,131
9517,3173,28
9518,3173,100
9519,3173,71
9520,3174,106
9521,3174,121
9522,3174,45
9523,3175,29
9524,3175,142
9525,3175,126
9526,3176,133
9527,3176,56
9528,3176,36
9529,3177,32
9530,3177,120
9531,3177,118
9532,3178,137
9533,3178,100
9534,3178,130
9535,3179,38
9536,3179,133
9537,3179,18
9538,3180,85
9539,3180,137
9540,3180,98
9541,3181,52
9542,3181,100
9543,3181,104
9544,3182,118
9545,3182,122
9546,3182,72
9547,3183,130
9548,3183,28
9549,3183,98
9550,3184,86
9551,3184,18
9552,3184,109
9553,3185,45
9554,3185,2
9555,3185,106
9556,3186,134
9557,3186,56
9558,3186,47
9559,3187,135
9560,3187,134
9561,3187,137
9562,3188,23
9563,3188,102
9564,3188,68
9565,3189,117
9566,3189,81
9567,3189,67
9568,3190,45
9569,3190,118
9570,3190,89
9571,3191,6
9572,3191,128
9573,3191,88
9574,3192,89
9575,3192,107
9576,3192,52
9577,3193,105
9578,3193,8
9579,3193,68
9580,3194,124
9581,3194,94
9582,3194,71
9583,3195,28
9584,3195,20
9585,3195,32
9586,3196,52
9587,3196,11
9588,3196,125
9589,3197,39
9590,3197,125
9591,3197,138
9592,3198,13
9593,3198,47
9594,3198,38
9595,3199,92
9596,3199,47
9597,3199,66
9598,3200,132
9599,3200,121
9600,3200,26
9601,3201,68
9602,3201,108
9603,3201,78
9604,3202,91
9605,3202,85
9606,3202,133
9607,3203,100
9608,3203,58
9609,3203,58
9610,3204,73
9611,3204,127
9612,3204,141
9613,3205,3
9614,3205,95
9615,3205,2
9616,3206,24
9617,3206,142
9618,3206,117
9619,3207,5
9620,3207,79
9621,3207,77
9622,3208,18
9623,3208,119
9624,3208,97
9625,3209,110
9626,3209,28
9627,3209,55
9628,3210,144
9629,3210,80
9630,3210,83
9631,3211,13
9632,3211,79
9633,3211,46
9634,3212,84
9635,3212,4
9636,3212,20
9637,3213,132
9638,3213,34
9639,3213,53
9640,3214,30
9641,3214,8
9642,3214,26
9643,3215,59
9644,3215,146
9645,3215,98
9646,3216,30
9647,3216,10
9648,3216,9
9649,3217,37
9650,3217,24
9651,3217,126
9652,3218,1
9653,3218,52
9654,3218,83
9655,3219,114
9656,3219,25
9657,3219,18
9658,3220,65
9659,3220,93
9660,3220,62
9661,3221,11
9662,3221,31
9663,3221,98
9664,3222,3
9665,3222,57
9666,3222,41
9667,3223,58
9668,3223,46
9669,3223,44
9670,3224,137
9671,3224,21
9672,3224,142
9673,3225,137
9674,3225,32
9675,3225,35
9676,3226,107
9677,3226,35
9678,3226,104
9679,3227,20
9680,3227,109
9681,3227,31
9682,3228,131
9683,3228,111
9684,3228,15
9685,3229,60
9686,3229,89
9687,3229,37
9688,3230,66
9689,3230,14
9690,3230,28
9691,3231,75
9692,3231,57
9693,3231,90
9694,3232,20
9695,3232,80
9696,3232,131
9697,3233,141
9698,3233,134
9699,3233,5
9700,3234,100
9701,3234,14
9702,3234,96
9703,3235,37
9704,3235,31
9705,3235,131
9706,3236,133
9707,3236,110
9708,3236,75
9709,3237,15
9710,3237,44
9711,3237,79
9712,3238,101
9713,3238,10
9714,3238,50
9715,3239,146
9716,3239,85
9717,3239,13
9718,3240,89
9719,3240,109
9720,3240,64
9721,3241,94
9722,3241,130
9723,3241,59
9724,3242,80
9725,3242,129
9726,3242,51
9727,3243,145
9728,3243,95
9729,3243,83
9730,3244,34
9731,3244,111
9732,3244,47
9733,3245,137
9734,3245,52
9735,3245,10
9736,3246,11
9737,3246,134
9738,3246,114
9739,3247,118
9740,3247,80
9741,3247,125
9742,3248,144
9743,3248,22
9744,3248,57
9745,3249,106
9746,3249,24
9747,3249,128
9748,3250,76
9749,3250,44
9750,3250,127
9751,3251,12
9752,3251,108
9753,3251,78
9754,3252,49
9755,3252,69
9756,3252,14
9757,3253,142
9758,3253,137
9759,3253,8
9760,3254,63
9761,3254,37
9762,3254,31
9763,3255,31
9764,3255,134
9765,3255,134
9766,3256,38
9767,3256,34
9768,3256,138
9769,3257,11
9770,3257,9
9771,3257,79
